Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Away (1)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase47ShowPopupAwayStatus,Firefox 71.0,,,12/22/2019 3:49,12/22/2019 3:49,14.375s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (33)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (33)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (22)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Away""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span_Would you like to switch your status t_57f647 (2)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Yes set my status to Online (2)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase48AdminConsole,Firefox 71.0,,,12/22/2019 3:49,12/22/2019 3:50,14.45s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (52)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (52)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (52)"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_giabeuu_style--none sidebar-header-d_0f4080 (3)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_System Console (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Page_System Console - Mattermost/span_System Console (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase50ChangeUserPass,Firefox 71.0,,,12/22/2019 3:50,12/22/2019 3:50,14.219s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (38)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (38)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_hieu_style--none sidebar-header-drop_de94de""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Account Settings (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Security""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Edit (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Current Password_currentPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_New Password_newPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Retype New Password_confirmPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Save (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:50,,,PASSED,,
