Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
Test Cases/TestCase48AdminConsole,Firefox 71.0,,,12/22/2019 1:43,12/22/2019 1:43,56.525s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (34)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (34)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (23)""))""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (12)""))""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_giabeuu_style--none sidebar-header-d_0f4080 (1)""))""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_System Console""))""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
"click(findTestObject(Object Repository/Page_System Console - Mattermost/span_System Console""))""",Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:43,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase50ChangeUserPass,Firefox 71.0,,,12/22/2019 1:44,12/22/2019 1:44,27.397s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (38)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (38)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_hieu_style--none sidebar-header-drop_de94de""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Account Settings (1)""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Security""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Edit (1)""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Current Password_currentPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_New Password_newPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Retype New Password_confirmPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Save (1)""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:44,,,PASSED,,
